"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Aggravated assault","1400 block Midland Av","Syracuse","Syracuse","7/21/2018","4:38 a.m."
"Aggravated assault","100 block Neutral Ct","Syracuse","Syracuse","7/21/2018","12:20 p.m.-12:34 p.m."
"Burglary","300 block Midland Av","Syracuse","Syracuse","7/21/2018","9:00 p.m.-7:00 a.m."
"Burglary","100 block Webster Av","Syracuse","Syracuse","7/21/2018","12:00 a.m.-6:08 p.m."
"Burglary","700 block James St","Syracuse","Syracuse","7/21/2018","12:00 p.m.-3:00 p.m."
"Larceny","900 block N  Salina St","Syracuse","Syracuse","7/21/2018","11:29 p.m."
"Larceny","500 block Butternut St","Syracuse","Syracuse","7/21/2018","10:18 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/21/2018","11:40 a.m."
"Larceny","100 block E  Beard Av","Syracuse","Syracuse","7/21/2018","11:54 a.m."
"Larceny","100 block Dickerson St","Syracuse","Syracuse","7/21/2018","2:48 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/21/2018","3:20 p.m."
"Larceny","1500 block James St","Syracuse","Syracuse","7/21/2018","10:00 p.m.-9:00 a.m."
"Larceny","1800 block Court St","Syracuse","Syracuse","7/21/2018","4:55 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/21/2018","6:00 p.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","7/21/2018","4:12 p.m."
"Larceny","300 block Renwick Av","Syracuse","Syracuse","7/21/2018","1:00 a.m.-6:00 p.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","7/21/2018","4:38 p.m."
"Larceny","3400 block Erie Blvd E","Syracuse","Syracuse","7/21/2018","4:19 p.m."
"Robbery","500 block N  State St","Syracuse","Syracuse","7/21/2018","10:30 p.m."
"Vehicle theft","400 block Shonnard St","Syracuse","Syracuse","7/21/2018","2:30 a.m."
"Vehicle theft","300 block Rich St","Syracuse","Syracuse","7/21/2018","11:00 p.m.-11:10 p.m."
"Aggravated assault","4100 block S  Salina St","Syracuse","Syracuse","7/20/2018","11:37 a.m."
"Aggravated assault","400 block Schuyler St","Syracuse","Syracuse","7/20/2018","3:00 p.m.-3:21 p.m."
"Aggravated assault","700 block First North St","Syracuse","Syracuse","7/20/2018","7:54 p.m."
"Aggravated assault","300 block Coolidge Av","Syracuse","Syracuse","7/20/2018","9:00 p.m."
"Aggravated assault","500 block S  Salina St","Syracuse","Syracuse","7/20/2018","7:30 p.m.-9:32 p.m."
"Burglary","100 block Oberst St","Syracuse","Syracuse","7/20/2018","3:55 a.m."
"Burglary","200 block Forest Hill Dr","Syracuse","Syracuse","7/20/2018","5:30 p.m.-9:00 p.m."
"Larceny","200 block S  Geddes St","Syracuse","Syracuse","7/20/2018","9:30 a.m."
"Larceny","700 block Erie Blvd W","Syracuse","Syracuse","7/20/2018","11:49 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/20/2018","1:50 p.m."
"Larceny","100 block Jamesville Av","Syracuse","Syracuse","7/20/2018","1:00 a.m.-11:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/20/2018","4:14 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/20/2018","6:24 p.m."
"Larceny","700 block Maryland Ave","Syracuse","Syracuse","7/20/2018","6:00 a.m.-9:31 a.m."
"Larceny","400 block Woodruff Ave","Syracuse","Syracuse","7/20/2018","10:00 p.m.-6:15 a.m."
"Larceny","800 block Ackerman Ave","Syracuse","Syracuse","7/20/2018","1:00 a.m.-11:00 a.m."
"Aggravated assault","700 block E  Adams St","Syracuse","Syracuse","7/19/2018","12:24 a.m."
"Aggravated assault","100 block Glahn Av","Syracuse","Syracuse","7/19/2018","11:09 p.m."
"Burglary","400 block Burt St","Syracuse","Syracuse","7/19/2018","6:53 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/19/2018","4:28 p.m."
"Larceny","2800 block Erie Blvd E","Syracuse","Syracuse","7/19/2018","5:10 p.m."
"Larceny","1500 block E  Genesee St","Syracuse","Syracuse","7/19/2018","8:52 p.m."
"Larceny","100 block Walton St","Syracuse","Syracuse","7/19/2018","2:15 p.m."
"Vehicle theft","400 block Stolp Av","Syracuse","Syracuse","7/19/2018","9:00 p.m.-7:00 a.m."
"Vehicle theft","200 block Walton St","Syracuse","Syracuse","7/19/2018","9:30 p.m.-11:45 a.m."
"Vehicle theft","1200 block Almond St","Syracuse","Syracuse","7/19/2018","8:58 p.m."
"Burglary","300 block Marlborough Rd","Syracuse","Syracuse","7/18/2018","2:30 p.m.-8:30 a.m."
"Burglary","200 block Douglas St","Syracuse","Syracuse","7/18/2018","6:48 p.m."
"Burglary","600 block Robinson St","Syracuse","Syracuse","7/18/2018","8:32 p.m."
"Larceny","700 block E  Genesee St","Syracuse","Syracuse","7/18/2018","12:12 p.m."
"Larceny","100 block Lincoln Av","Syracuse","Syracuse","7/18/2018","12:50 p.m."
"Larceny","100 block Wilson St","Syracuse","Syracuse","7/18/2018","1:01 p.m."
"Larceny","100 block Marshall St","Syracuse","Syracuse","7/18/2018","5:08 p.m."
"Larceny","200 block Kellogg St","Syracuse","Syracuse","7/18/2018","5:31 p.m."
"Larceny","3800 block S  Salina St","Syracuse","Syracuse","7/18/2018","5:51 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/18/2018","12:00 p.m."
"Larceny","600 block Park St","Syracuse","Syracuse","7/18/2018","5:00 a.m.-6:00 p.m."
"Larceny","500 block Butternut St","Syracuse","Syracuse","7/18/2018","6:00 p.m."
"Larceny","100 block Court St","Syracuse","Syracuse","7/18/2018","6:32 p.m.-7:01 p.m."
"Robbery","300 block S  Salina St","Syracuse","Syracuse","7/18/2018","6:00 p.m."
"Vehicle theft","200 block N  State St","Syracuse","Syracuse","7/18/2018","3:59 a.m."
"Vehicle theft","700 block Westcott St","Syracuse","Syracuse","7/18/2018","4:10 a.m."
"Aggravated assault","1800 block E  Fayette St","Syracuse","Syracuse","7/17/2018","12:21 a.m."
"Aggravated assault","300 block W  Newell St","Syracuse","Syracuse","7/17/2018","4:25 p.m."
"Burglary","2100 block E  Fayette St","Syracuse","Syracuse","7/17/2018","12:46 p.m."
"Burglary","1400 block E  Genesee St","Syracuse","Syracuse","7/17/2018","2:29 p.m."
"Burglary","700 block Park Av","Syracuse","Syracuse","7/17/2018","11:15 p.m."
"Larceny","100 block Lilac St","Syracuse","Syracuse","7/17/2018","1:16 p.m."
"Larceny","400 block Butternut St","Syracuse","Syracuse","7/17/2018","5:31 p.m."
"Larceny","1500 block S  Salina St","Syracuse","Syracuse","7/17/2018","2:00 p.m.-7:59 a.m."
"Robbery","100 block Dickerson St","Syracuse","Syracuse","7/17/2018","10:00 a.m.-11:00 p.m."
"Vehicle theft","300 block Wadsworth St","Syracuse","Syracuse","7/17/2018","3:44 a.m."
"Aggravated assault","100 block Croly St","Syracuse","Syracuse","7/16/2018","11:15 a.m.-11:17 a.m."
"Aggravated assault","2100 block E  Fayette St","Syracuse","Syracuse","7/16/2018","3:48 p.m."
"Aggravated assault","800 block N  Salina St","Syracuse","Syracuse","7/16/2018","6:28 p.m."
"Aggravated assault","200 block E  Water St","Syracuse","Syracuse","7/16/2018","8:30 p.m.-8:34 p.m."
"Aggravated assault","300 block Webster Av","Syracuse","Syracuse","7/16/2018","11:31 p.m."
"Burglary","3100 block James St","Syracuse","Syracuse","7/16/2018","9:19 a.m."
"Burglary","200 block Turtle St","Syracuse","Syracuse","7/16/2018","10:27 a.m."
"Burglary","100 block Woodland Av","Syracuse","Syracuse","7/16/2018","6:34 p.m."
"Burglary","300 block Tennyson Av","Syracuse","Syracuse","7/16/2018","7:11 p.m."
"Larceny","700 block Butternut St","Syracuse","Syracuse","7/16/2018","9:51 a.m."
"Larceny","300 block Bellevue Av","Syracuse","Syracuse","7/16/2018","12:00 a.m.-3:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/16/2018","3:51 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","7/16/2018","5:04 p.m."
"Larceny","1000 block W  Genesee St","Syracuse","Syracuse","7/16/2018","5:18 p.m."
"Larceny","1000 block W  Genesee St","Syracuse","Syracuse","7/16/2018","12:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/15/2018","1:40 p.m."
"Larceny","400 block Butternut St","Syracuse","Syracuse","7/15/2018","2:12 p.m."
"Larceny","100 block Remington Av","Syracuse","Syracuse","7/15/2018","4:19 p.m."
"Larceny","100 block Union Av","Syracuse","Syracuse","7/15/2018","9:50 a.m.-5:30 p.m."
"Larceny","900 block S  Salina St","Syracuse","Syracuse","7/15/2018","6:21 p.m."
"Larceny","400 block Westcott St","Syracuse","Syracuse","7/15/2018","12:45 p.m."
"Larceny","300 block Jefferson St","Syracuse","Syracuse","7/15/2018","11:15 a.m.-5:00 p.m."
"Larceny","700 block Maryland Av","Syracuse","Syracuse","7/15/2018","9:00 a.m."
"Robbery","1300 block N  Salina St","Syracuse","Syracuse","7/15/2018","3:06 p.m."
"Robbery","300 block Burnet Av","Syracuse","Syracuse","7/15/2018","12:01 a.m.-12:30 a.m."
"Vehicle theft","100 block W  Beard Av","Syracuse","Syracuse","7/15/2018","1:00 a.m.-7:00 a.m."
"Vehicle theft","900 block First North St","Syracuse","Syracuse","7/15/2018","12:21 p.m."
"Aggravated assault","500 block Gifford St","Syracuse","Syracuse","7/14/2018","2:24 a.m."
"Aggravated assault","100 block Haddon Rd","Syracuse","Syracuse","7/14/2018","2:00 a.m."
"Aggravated assault","100 block Roney Ln","Syracuse","Syracuse","7/14/2018","5:41 p.m."
"Aggravated assault","700 block Park Av","Syracuse","Syracuse","7/14/2018","7:01 p.m."
"Aggravated assault","900 block James St","Syracuse","Syracuse","7/14/2018","9:15 p.m.-9:19 p.m."
"Aggravated assault","300 block Turtle St","Syracuse","Syracuse","7/14/2018","11:30 p.m."
"Burglary","100 block Wiman Av","Syracuse","Syracuse","7/14/2018","8:00 a.m.-12:30 p.m."
"Burglary","200 block N  Geddes St","Syracuse","Syracuse","7/14/2018","8:00 p.m.-9:00 a.m."
"Burglary","100 block Smith Ln","Syracuse","Syracuse","7/14/2018","2:00 p.m."
"Burglary","700 block First North St","Syracuse","Syracuse","7/14/2018","3:50 p.m.-4:00 p.m."
"Burglary","400 block Delaware St","Syracuse","Syracuse","7/14/2018","1:30 p.m.-5:15 p.m."
"Larceny","1200 block South Av","Syracuse","Syracuse","7/14/2018","12:14 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/14/2018","1:28 p.m."
"Larceny","100 block Rowland St","Syracuse","Syracuse","7/14/2018","12:00 p.m.-3:00 p.m."
"Larceny","400 block Wolf St","Syracuse","Syracuse","7/14/2018","2:13 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/14/2018","2:15 p.m."
"Larceny","100 block Kuhl Av","Syracuse","Syracuse","7/14/2018","4:45 p.m.-5:00 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/14/2018","5:34 p.m."
"Larceny","100 block Ash St","Syracuse","Syracuse","7/14/2018","12:01 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/14/2018","7:13 p.m."
"Larceny","100 block W  Seneca Tpke","Syracuse","Syracuse","7/14/2018","10:46 p.m."
"Larceny","100 block Amidon Dr","Syracuse","Syracuse","7/14/2018","10:35 p.m.-11:35 p.m."
"Robbery","400 block Delaware St","Syracuse","Syracuse","7/14/2018","10:43 a.m."
"Robbery","1700 block N  Salina St","Syracuse","Syracuse","7/14/2018","4:41 p.m."
"Robbery","100 block Lafayette Rd","Syracuse","Syracuse","7/14/2018","10:04 p.m."
"Aggravated assault","200 block N  State St","Syracuse","Syracuse","7/13/2018","8:15 a.m."
"Aggravated assault","500 block Delaware St","Syracuse","Syracuse","7/13/2018","1:30 p.m.-3:14 p.m."
"Aggravated assault","800 block Kirkpatrick St","Syracuse","Syracuse","7/13/2018","9:20 p.m.-9:24 p.m."
"Aggravated assault","500 block W  Onondaga St","Syracuse","Syracuse","7/13/2018","10:15 p.m."
"Burglary","800 block South Av","Syracuse","Syracuse","7/13/2018","12:00 p.m.-6:25 a.m."
"Burglary","300 block N  Crouse Av","Syracuse","Syracuse","7/13/2018","3:30 a.m.-4:10 a.m."
"Burglary","1000 block Danforth St","Syracuse","Syracuse","7/13/2018","6:00 a.m.-2:30 p.m."
"Larceny","300 block Willumae Dr","Syracuse","Syracuse","7/13/2018","1:30 a.m.-9:00 a.m."
"Larceny","1600 block Bellevue Av","Syracuse","Syracuse","7/13/2018","8:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/13/2018","12:57 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","7/13/2018","2:49 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/13/2018","3:24 p.m."
"Larceny","1600 block N  Salina St","Syracuse","Syracuse","7/13/2018","4:55 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/13/2018","6:32 p.m."
"Larceny","100 block Mcallister Av","Syracuse","Syracuse","7/13/2018","10:45 p.m."
"Larceny","1100 block W  Genesee St","Syracuse","Syracuse","7/13/2018","5:00 p.m."
"Larceny","1500 block Burnet Av","Syracuse","Syracuse","7/13/2018","1:25 a.m.-8:00 a.m."
"Aggravated assault","300 block Prospect Av","Syracuse","Syracuse","7/12/2018","2:10 a.m."
"Aggravated assault","100 block South Av","Syracuse","Syracuse","7/12/2018","4:04 a.m."
"Aggravated assault","700 block Butternut St","Syracuse","Syracuse","7/12/2018","1:50 p.m."
"Aggravated assault","0 block 81 North Bound","Syracuse","Syracuse","7/12/2018","4:25 p.m."
"Aggravated assault","100 block E  Genesee St","Syracuse","Syracuse","7/12/2018","4:30 p.m."
"Arson","100 block W  Lafayette Av","Syracuse","Syracuse","7/12/2018","12:08 a.m."
"Burglary","200 block Willis Av","Syracuse","Syracuse","7/12/2018","10:30 a.m.-2:20 p.m."
"Burglary","400 block Greenwood Pl","Syracuse","Syracuse","7/12/2018","8:50 p.m.-9:00 p.m."
"Larceny","1600 block Hawley Av","Syracuse","Syracuse","7/12/2018","11:52 a.m."
"Larceny","800 block Northway St","Syracuse","Syracuse","7/12/2018","3:23 p.m."
"Larceny","100 block Hixson Av","Syracuse","Syracuse","7/12/2018","5:09 p.m.-5:29 p.m."
"Larceny","500 block W  Genesee St","Syracuse","Syracuse","7/12/2018","6:03 p.m."
"Larceny","400 block S  Clinton St","Syracuse","Syracuse","7/12/2018","6:52 p.m."
"Larceny","400 block S  Clinton St","Syracuse","Syracuse","7/12/2018","11:55 a.m.-5:22 p.m."
"Robbery","300 block E  Jefferson St","Syracuse","Syracuse","7/12/2018","9:45 a.m.-10:15 a.m."
"Robbery","100 block Latimer Ter","Syracuse","Syracuse","7/12/2018","8:05 p.m."
"Vehicle theft","1400 block S  State St","Syracuse","Syracuse","7/12/2018","1:02 a.m."
"Vehicle theft","800 block S  West St","Syracuse","Syracuse","7/12/2018","4:05 p.m."
"Aggravated assault","500 block W  Colvin St","Syracuse","Syracuse","7/11/2018","8:24 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/11/2018","3:06 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/11/2018","4:05 p.m."
"Larceny","600 block S  State St","Syracuse","Syracuse","7/11/2018","5:25 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/11/2018","6:00 p.m."
"Larceny","500 block Westcott St","Syracuse","Syracuse","7/11/2018","8:56 p.m."
"Larceny","200 block Coleridge Av","Syracuse","Syracuse","7/11/2018","2:49 p.m."
"Larceny","100 block Kirkpatrick St","Syracuse","Syracuse","7/11/2018","3:00 p.m.-12:00 p.m."
"Vehicle theft","500 block E  Seneca Tpke","Syracuse","Syracuse","7/11/2018","12:42 a.m."
"Vehicle theft","900 block S  Geddes St","Syracuse","Syracuse","7/11/2018","12:30 a.m.-3:45 a.m."
"Aggravated assault","500 block Highland St","Syracuse","Syracuse","7/10/2018","12:37 a.m."
"Burglary","700 block Westcott St","Syracuse","Syracuse","7/10/2018","3:02 p.m."
"Larceny","200 block Martin Luther King      W","Syracuse","Syracuse","7/10/2018","12:58 p.m."
"Larceny","1000 block S  Geddes St","Syracuse","Syracuse","7/10/2018","4:30 p.m.-4:35 p.m."
"Larceny","300 block W  Ostrander Av","Syracuse","Syracuse","7/10/2018","5:17 p.m."
"Larceny","1000 block W  Genesee St","Syracuse","Syracuse","7/10/2018","1:30 p.m.-5:30 p.m."
"Larceny","100 block Harwood Av","Syracuse","Syracuse","7/10/2018","9:00 p.m.-7:00 a.m."
"Larceny","300 block Burnet Av","Syracuse","Syracuse","7/10/2018","12:00 p.m.-4:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/10/2018","2:30 p.m.-3:30 p.m."
"Larceny","900 block Ackerman Av","Syracuse","Syracuse","7/10/2018","3:00 p.m.-5:40 p.m."
"Larceny","100 block Didama St","Syracuse","Syracuse","7/10/2018","6:30 p.m.-7:30 p.m."
"Robbery","2000 block S  Salina St","Syracuse","Syracuse","7/10/2018","11:52 p.m."
"Aggravated assault","700 block Catherine St","Syracuse","Syracuse","7/9/2018","4:38 p.m."
"Aggravated assault","100 block Robinson St","Syracuse","Syracuse","7/9/2018","4:30 p.m."
"Aggravated assault","300 block W  Newell St","Syracuse","Syracuse","7/9/2018","9:25 p.m."
"Burglary","2300 block Grant Blvd","Syracuse","Syracuse","7/9/2018","9:00 p.m.-8:17 a.m."
"Burglary","4300 block S  Salina St","Syracuse","Syracuse","7/9/2018","7:44 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/9/2018","4:18 a.m."
"Larceny","100 block Dablon Ct","Syracuse","Syracuse","7/9/2018","8:41 a.m."
"Larceny","800 block Hiawatha Blvd W","Syracuse","Syracuse","7/9/2018","7:00 p.m.-7:00 a.m."
"Larceny","300 block Pond St","Syracuse","Syracuse","7/9/2018","11:39 a.m."
"Larceny","4100 block S  Salina St","Syracuse","Syracuse","7/9/2018","2:53 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/9/2018","6:23 p.m."
"Larceny","400 block Westmoreland Av","Syracuse","Syracuse","7/9/2018","2:30 p.m.-7:00 a.m."
"Robbery","1200 block N  Salina St","Syracuse","Syracuse","7/9/2018","10:52 p.m."
"Vehicle theft","0 block Ivy Ridge Rd","Syracuse","Syracuse","7/9/2018","1:20 a.m."
"Aggravated assault","4600 block S  Salina St","Syracuse","Syracuse","7/8/2018","12:15 a.m."
"Aggravated assault","200 block Primrose Av","Syracuse","Syracuse","7/8/2018","4:27 p.m."
"Aggravated assault","700 block Irving Av","Syracuse","Syracuse","7/8/2018","10:39 p.m."
"Aggravated assault","700 block E  Adams St","Syracuse","Syracuse","7/8/2018","10:55 p.m."
"Burglary","300 block N  Midler Av","Syracuse","Syracuse","7/8/2018","1:45 a.m."
"Burglary","200 block Milton Av","Syracuse","Syracuse","7/8/2018","3:00 a.m.-4:23 a.m."
"Burglary","100 block Sand St","Syracuse","Syracuse","7/8/2018","8:15 p.m.-7:30 a.m."
"Burglary","2500 block Erie Blvd E","Syracuse","Syracuse","7/8/2018","11:45 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/8/2018","1:00 p.m.-8:34 a.m."
"Larceny","200 block Wilson St","Syracuse","Syracuse","7/8/2018","2:51 p.m."
"Larceny","100 block Longmeadow Dr","Syracuse","Syracuse","7/8/2018","6:54 p.m."
"Larceny","100 block Lexington Av","Syracuse","Syracuse","7/8/2018","9:19 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/8/2018","5:45 p.m."
"Larceny","1000 block S  Townsend St","Syracuse","Syracuse","7/8/2018","10:00 a.m.-10:28 a.m."
"Aggravated assault","700 block Butternut St","Syracuse","Syracuse","7/7/2018","12:47 p.m."
"Aggravated assault","700 block Catherine St","Syracuse","Syracuse","7/7/2018","9:15 p.m.-9:19 p.m."
"Aggravated assault","100 block Lincoln Av","Syracuse","Syracuse","7/7/2018","10:59 p.m."
"Burglary","1 block Destiny Usa Dr","Syracuse","Syracuse","7/7/2018","9:00 p.m.-8:00 a.m."
"Burglary","2100 block S  State St","Syracuse","Syracuse","7/7/2018","11:49 a.m."
"Burglary","500 block Rowland St","Syracuse","Syracuse","7/7/2018","11:49 p.m."
"Larceny","400 block S  Clinton St","Syracuse","Syracuse","7/7/2018","12:18 a.m."
"Larceny","700 block James St","Syracuse","Syracuse","7/7/2018","8:00 a.m.-8:30 a.m."
"Larceny","300 block Comstock Av","Syracuse","Syracuse","7/7/2018","11:00 p.m.-10:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/7/2018","2:20 p.m.-2:28 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/7/2018","4:54 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/7/2018","6:51 p.m."
"Larceny","100 block Janet Dr","Syracuse","Syracuse","7/7/2018","1:00 a.m.-5:00 a.m."
"Larceny","200 block Morningside Ter","Syracuse","Syracuse","7/7/2018","3:00 a.m.-6:00 a.m."
"Burglary","300 block Richmond Av","Syracuse","Syracuse","7/6/2018","2:53 a.m."
"Burglary","100 block Solar St","Syracuse","Syracuse","7/6/2018","12:00 p.m.-9:00 p.m."
"Larceny","700 block Kirkpatrick St","Syracuse","Syracuse","7/6/2018","9:29 a.m."
"Larceny","300 block Washington St","Syracuse","Syracuse","7/6/2018","5:50 a.m.-1:20 p.m."
"Larceny","800 block Hiawatha Blvd W","Syracuse","Syracuse","7/6/2018","9:00 p.m.-8:00 a.m."
